Sentence #,Word,Tag
374,for,0
374,last,0
374,days,unit
375,give,0
375,me,0
375,report,0
375,for,0
375,last,0
375,week,unit
376,give,0
376,me,0
376,report,0
376,for,0
376,last,0
376,weeks,unit
377,give,0
377,me,0
377,report,0
377,for,0
377,last,0
377,month,unit
378,give,0
378,me,0
378,report,0
378,for,0
378,last,0
378,months,unit
379,give,0
379,me,0
379,report,0
379,for,0
379,last,0
379,year,unit
380,give,0
380,me,0
380,report,0
380,for,0
380,last,0
380,years,unit
381,give,0
381,me,0
381,report,0
381,for,0
381,last,0
381,hour,unit
382,give,0
382,me,0
382,report,0
382,for,0
382,last,0
382,hr,unit
383,give,0
383,me,0
383,report,0
383,for,0
383,last,0
383,day,unit
384,give,0
384,me,0
384,report,0
384,for,0
384,last,0
384,days,unit
385,give,0
385,me,0
385,report,0
385,for,0
385,last,0
385,week,unit
386,give,0
386,me,0
386,report,0
386,for,0
386,last,0
386,weeks,unit
387,give,0
387,me,0
387,report,0
387,for,0
387,last,0
387,month,unit
388,give,0
388,me,0
388,report,0
388,for,0
388,last,0
388,months,unit
389,give,0
389,me,0
389,report,0
389,for,0
389,last,0
389,year,unit
390,give,0
390,me,0
390,report,0
390,for,0
390,last,0
390,years,unit
391,give,0
391,me,0
391,report,0
391,for,0
391,last,0
391,hour,unit
392,give,0
392,me,0
392,report,0
392,for,0
392,last,0
392,hr,unit
393,give,0
393,me,0
393,report,0
393,for,0
393,last,0
393,day,unit
394,give,0
394,me,0
394,report,0
394,for,0
394,last,0
394,days,unit
395,give,0
395,me,0
395,report,0
395,for,0
395,last,0
395,week,unit
396,give,0
396,me,0
396,report,0
396,for,0
396,last,0
396,weeks,unit
397,give,0
397,me,0
397,report,0
397,for,0
397,last,0
397,month,unit
398,give,0
398,me,0
398,report,0
398,for,0
398,last,0
398,months,unit
399,give,0
399,me,0
399,report,0
399,for,0
399,last,0
399,year,unit
400,give,0
400,me,0
400,report,0
400,for,0
400,last,0
400,years,unit
401,give,0
401,me,0
401,report,0
401,for,0
401,last,0
401,hour,unit
402,give,0
402,me,0
402,report,0
402,for,0
402,last,0
402,hr,unit
403,give,0
403,me,0
403,report,0
403,for,0
403,last,0
403,day,unit
404,give,0
404,me,0
404,report,0
404,for,0
404,last,0
404,days,unit
405,give,0
405,me,0
405,report,0
405,for,0
405,last,0
405,week,unit
406,give,0
406,me,0
406,report,0
406,for,0
406,last,0
406,weeks,unit
407,give,0
407,me,0
407,report,0
407,for,0
407,last,0
407,month,unit
408,give,0
408,me,0
408,report,0
408,for,0
408,last,0
408,months,unit
409,give,0
409,me,0
409,report,0
409,for,0
409,last,0
409,year,unit
410,give,0
410,me,0
410,report,0
410,for,0
410,last,0
410,years,unit
411,give,0
411,me,0
411,report,0
411,for,0
411,last,0
411,hour,unit
412,give,0
412,me,0
412,report,0
412,for,0
412,last,0
412,hr,unit
413,give,0
413,me,0
413,report,0
413,for,0
413,last,0
413,day,unit
414,give,0
414,me,0
414,report,0
414,for,0
414,last,0
414,days,unit
415,give,0
415,me,0
415,report,0
415,for,0
415,last,0
415,week,unit
416,give,0
416,me,0
416,report,0
416,for,0
416,last,0
416,weeks,unit
417,give,0
417,me,0
417,report,0
417,for,0
417,last,0
417,month,unit
418,give,0
418,me,0
418,report,0
418,for,0
418,last,0
418,months,unit
419,give,0
419,me,0
419,report,0
419,for,0
419,last,0
419,year,unit
420,give,0
420,me,0
420,report,0
420,for,0
420,last,0
420,years,unit
421,give,0
421,me,0
421,report,0
421,for,0
421,last,0
421,hour,unit
422,give,0
422,me,0
422,report,0
422,for,0
422,last,0
422,hr,unit
423,give,0
423,me,0
423,report,0
423,for,0
423,last,0
423,day,unit
424,give,0
424,me,0
424,report,0
424,for,0
424,last,0
424,days,unit
425,give,0
425,me,0
425,report,0
425,for,0
425,last,0
425,week,unit
426,give,0
426,me,0
426,report,0
426,for,0
426,last,0
426,weeks,unit
427,give,0
427,me,0
427,report,0
427,for,0
427,last,0
427,month,unit
428,give,0
428,me,0
428,report,0
428,for,0
428,last,0
428,months,unit
429,give,0
429,me,0
429,report,0
429,for,0
429,last,0
429,year,unit
430,give,0
430,me,0
430,report,0
430,for,0
430,last,0
430,years,unit
431,give,0
431,me,0
431,report,0
431,for,0
431,last,0
431,hour,unit
432,give,0
432,me,0
432,report,0
432,for,0
432,last,0
432,hr,unit
433,give,0
433,me,0
433,report,0
433,for,0
433,last,0
433,day,unit
434,give,0
434,me,0
434,report,0
434,for,0
434,last,0
434,days,unit
435,give,0
435,me,0
435,report,0
435,for,0
435,last,0
435,week,unit
436,give,0
436,me,0
436,report,0
436,for,0
436,last,0
436,weeks,unit
437,give,0
437,me,0
437,report,0
437,for,0
437,last,0
437,month,unit
438,give,0
438,me,0
438,report,0
438,for,0
438,last,0
438,months,unit
439,give,0
439,me,0
439,report,0
439,for,0
439,last,0
439,year,unit
440,give,0
440,me,0
440,report,0
440,for,0
440,last,0
440,years,unit
441,give,0
441,me,0
441,report,0
441,for,0
441,last,0
441,hour,unit
442,give,0
442,me,0
442,report,0
442,for,0
442,last,0
442,hr,unit
443,give,0
443,me,0
443,report,0
443,for,0
443,last,0
443,day,unit
444,give,0
444,me,0
444,report,0
444,for,0
444,last,0
444,days,unit
445,give,0
445,me,0
445,report,0
445,for,0
445,last,0
445,week,unit
446,give,0
446,me,0
446,report,0
446,for,0
446,last,0
446,weeks,unit
447,give,0
447,me,0
447,report,0
447,for,0
447,last,0
447,month,unit
448,give,0
448,me,0
448,report,0
448,for,0
448,last,0
448,months,unit
449,give,0
449,me,0
449,report,0
449,for,0
449,last,0
449,year,unit
450,give,0
450,me,0
450,report,0
450,for,0
450,last,0
450,years,unit
451,give,0
451,me,0
451,report,0
451,for,0
451,last,0
451,hour,unit
452,give,0
452,me,0
452,report,0
452,for,0
452,last,0
452,hr,unit
453,give,0
453,me,0
453,report,0
453,for,0
453,last,0
453,day,unit
454,give,0
454,me,0
454,report,0
454,for,0
454,last,0
454,days,unit
455,give,0
455,me,0
455,report,0
455,for,0
455,last,0
455,week,unit
456,give,0
456,me,0
456,report,0
456,for,0
456,last,0
456,weeks,unit
457,give,0
457,me,0
457,report,0
457,for,0
457,last,0
457,month,unit
458,give,0
458,me,0
458,report,0
458,for,0
458,last,0
458,months,unit
459,give,0
459,me,0
459,report,0
459,for,0
459,last,0
459,year,unit
460,give,0
460,me,0
460,report,0
460,for,0
460,last,0
460,years,unit
461,give,0
461,me,0
461,report,0
461,for,0
461,last,0
461,hour,unit
462,give,0
462,me,0
462,report,0
462,for,0
462,last,0
462,hr,unit
463,give,0
463,me,0
463,report,0
463,for,0
463,last,0
463,day,unit
464,give,0
464,me,0
464,report,0
464,for,0
464,last,0
464,days,unit
465,give,0
465,me,0
465,report,0
465,for,0
465,last,0
465,week,unit
466,give,0
466,me,0
466,report,0
466,for,0
466,last,0
466,weeks,unit
467,give,0
467,me,0
467,report,0
467,for,0
467,last,0
467,month,unit
468,give,0
468,me,0
468,report,0
468,for,0
468,last,0
468,months,unit
469,give,0
469,me,0
469,report,0
469,for,0
469,last,0
469,year,unit
470,give,0
470,me,0
470,report,0
470,for,0
470,last,0
470,years,unit
471,give,0
471,me,0
471,report,0
471,for,0
471,last,0
471,hour,unit
472,give,0
472,me,0
472,report,0
472,for,0
472,last,0
472,hr,unit
473,give,0
473,me,0
473,report,0
473,for,0
473,last,0
473,day,unit
474,give,0
474,me,0
474,report,0
474,for,0
474,last,0
474,days,unit
475,give,0
475,me,0
475,report,0
475,for,0
475,last,0
475,week,unit
476,give,0
476,me,0
476,report,0
476,for,0
476,last,0
476,weeks,unit
477,give,0
477,me,0
477,report,0
477,for,0
477,last,0
477,month,unit
478,give,0
478,me,0
478,report,0
478,for,0
478,last,0
478,months,unit
479,give,0
479,me,0
479,report,0
479,for,0
479,last,0
479,year,unit
480,give,0
480,me,0
480,report,0
480,for,0
480,last,0
480,years,unit
481,give,0
481,me,0
481,report,0
481,for,0
481,last,0
481,hour,unit
482,give,0
482,me,0
482,report,0
482,for,0
482,last,0
482,hr,unit
483,give,0
483,me,0
483,report,0
483,for,0
483,last,0
483,day,unit
484,give,0
484,me,0
484,report,0
484,for,0
484,last,0
484,days,unit
485,give,0
485,me,0
485,report,0
485,for,0
485,last,0
485,week,unit
486,give,0
486,me,0
486,report,0
486,for,0
486,last,0
486,weeks,unit
487,give,0
487,me,0
487,report,0
487,for,0
487,last,0
487,month,unit
488,give,0
488,me,0
488,report,0
488,for,0
488,last,0
488,months,unit
489,give,0
489,me,0
489,report,0
489,for,0
489,last,0
489,year,unit
490,give,0
490,me,0
490,report,0
490,for,0
490,last,0
490,years,unit
491,give,0
491,me,0
491,report,0
491,for,0
491,last,0
491,hour,unit
492,give,0
492,me,0
492,report,0
492,for,0
492,last,0
492,hr,unit
493,give,0
493,me,0
493,report,0
493,for,0
493,last,0
493,day,unit
494,give,0
494,me,0
494,report,0
494,for,0
494,last,0
494,days,unit
495,give,0
495,me,0
495,report,0
495,for,0
495,last,0
495,week,unit
496,give,0
496,me,0
496,report,0
496,for,0
496,last,0
496,weeks,unit
497,give,0
497,me,0
497,report,0
497,for,0
497,last,0
497,month,unit
498,give,0
498,me,0
498,report,0
498,for,0
498,last,0
498,months,unit
499,give,0
499,me,0
499,report,0
499,for,0
499,last,0
499,year,unit
500,give,0
500,me,0
500,report,0
500,for,0
500,last,0
500,years,unit
501,give,0
501,me,0
501,report,0
501,for,0
501,last,0
501,hour,unit
502,give,0
502,me,0
502,report,0
502,for,0
502,last,0
502,hr,unit
503,give,0
503,me,0
503,report,0
503,for,0
503,last,0
503,day,unit
504,give,0
504,me,0
504,report,0
504,for,0
504,last,0
504,days,unit
505,give,0
505,me,0
505,report,0
505,for,0
505,last,0
505,week,unit
506,give,0
506,me,0
506,report,0
506,for,0
506,last,0
506,weeks,unit
507,give,0
507,me,0
507,report,0
507,for,0
507,last,0
507,month,unit
508,give,0
508,me,0
508,report,0
508,for,0
508,last,0
508,months,unit
509,give,0
509,me,0
509,report,0
509,for,0
509,last,0
509,year,unit
510,give,0
510,me,0
510,report,0
510,for,0
510,last,0
510,years,unit
511,give,0
511,me,0
511,report,0
511,for,0
511,last,0
511,hour,unit
512,give,0
512,me,0
512,report,0
512,for,0
512,last,0
512,hr,unit
513,give,0
513,me,0
513,report,0
513,for,0
513,last,0
513,day,unit
514,give,0
514,me,0
514,report,0
514,for,0
514,last,0
514,days,unit
515,give,0
515,me,0
515,report,0
515,for,0
515,last,0
515,week,unit
516,give,0
516,me,0
516,report,0
516,for,0
516,last,0
516,weeks,unit
517,give,0
517,me,0
517,report,0
517,for,0
517,last,0
517,month,unit
518,give,0
518,me,0
518,report,0
518,for,0
518,last,0
518,months,unit
519,give,0
519,me,0
519,report,0
519,for,0
519,last,0
519,year,unit
520,give,0
520,me,0
520,report,0
520,for,0
520,last,0
520,years,unit
521,give,0
521,me,0
521,report,0
521,for,0
521,last,0
521,hour,unit
522,give,0
522,me,0
522,report,0
522,for,0
522,last,0
522,hr,unit
523,give,0
523,me,0
523,report,0
523,for,0
523,last,0
523,day,unit
524,give,0
524,me,0
524,report,0
524,for,0
524,last,0
524,days,unit
525,give,0
525,me,0
525,report,0
525,for,0
525,last,0
525,week,unit
526,give,0
526,me,0
526,report,0
526,for,0
526,last,0
526,weeks,unit
527,give,0
527,me,0
527,report,0
527,for,0
527,last,0
527,month,unit
528,give,0
528,me,0
528,report,0
528,for,0
528,last,0
528,months,unit
529,give,0
529,me,0
529,report,0
529,for,0
529,last,0
529,year,unit
530,give,0
530,me,0
530,report,0
530,for,0
530,last,0
530,years,unit
531,give,0
531,me,0
531,report,0
531,for,0
531,last,0
531,hour,unit
532,give,0
532,me,0
532,report,0
532,for,0
532,last,0
532,hr,unit
533,give,0
533,me,0
533,report,0
533,for,0
533,last,0
533,day,unit
534,give,0
534,me,0
534,report,0
534,for,0
534,last,0
534,days,unit
535,give,0
535,me,0
535,report,0
535,for,0
535,last,0
535,week,unit
536,give,0
536,me,0
536,report,0
536,for,0
536,last,0
536,weeks,unit
537,give,0
537,me,0
537,report,0
537,for,0
537,last,0
537,month,unit
538,give,0
538,me,0
538,report,0
538,for,0
538,last,0
538,months,unit
539,give,0
539,me,0
539,report,0
539,for,0
539,last,0
539,year,unit
540,give,0
540,me,0
540,report,0
540,for,0
540,last,0
540,years,unit
541,give,0
541,me,0
541,report,0
541,for,0
541,last,0
541,hour,unit
542,give,0
542,me,0
542,report,0
542,for,0
542,last,0
542,hr,unit
543,give,0
543,me,0
543,report,0
543,for,0
543,last,0
543,day,unit
544,give,0
544,me,0
544,report,0
544,for,0
544,last,0
544,days,unit
545,give,0
545,me,0
545,report,0
545,for,0
545,last,0
545,week,unit
546,give,0
546,me,0
546,report,0
546,for,0
546,last,0
546,weeks,unit
547,give,0
547,me,0
547,report,0
547,for,0
547,last,0
547,month,unit
548,give,0
548,me,0
548,report,0
548,for,0
548,last,0
548,months,unit
549,give,0
549,me,0
549,report,0
549,for,0
549,last,0
549,year,unit
550,give,0
550,me,0
550,report,0
550,for,0
550,last,0
550,years,unit
551,give,0
551,me,0
551,report,0
551,for,0
551,last,0
551,hour,unit
552,give,0
552,me,0
552,report,0
552,for,0
552,last,0
552,hr,unit
553,give,0
553,me,0
553,report,0
553,for,0
553,last,0
553,day,unit
554,give,0
554,me,0
554,report,0
554,for,0
554,last,0
554,days,unit
555,give,0
555,me,0
555,report,0
555,for,0
555,last,0
555,week,unit
556,give,0
556,me,0
556,report,0
556,for,0
556,last,0
556,weeks,unit
557,give,0
557,me,0
557,report,0
557,for,0
557,last,0
557,month,unit
558,give,0
558,me,0
558,report,0
558,for,0
558,last,0
558,months,unit
559,give,0
559,me,0
559,report,0
559,for,0
559,last,0
559,year,unit
560,give,0
560,me,0
560,report,0
560,for,0
560,last,0
560,years,unit
561,give,0
561,me,0
561,report,0
561,for,0
561,last,0
561,hour,unit
562,give,0
562,me,0
562,report,0
562,for,0
562,last,0
562,hr,unit
563,give,0
563,me,0
563,report,0
563,for,0
563,last,0
563,day,unit
564,give,0
564,me,0
564,report,0
564,for,0
564,last,0
564,days,unit
565,give,0
565,me,0
565,report,0
565,for,0
565,last,0
565,week,unit
566,give,0
566,me,0
566,report,0
566,for,0
566,last,0
566,weeks,unit
567,give,0
567,me,0
567,report,0
567,for,0
567,last,0
567,month,unit
568,give,0
568,me,0
568,report,0
568,for,0
568,last,0
568,months,unit
569,give,0
569,me,0
569,report,0
569,for,0
569,last,0
569,year,unit
570,give,0
570,me,0
570,report,0
570,for,0
570,last,0
570,years,unit
571,give,0
571,me,0
571,report,0
571,for,0
571,last,0
571,hour,unit
572,give,0
572,me,0
572,report,0
572,for,0
572,last,0
572,hr,unit
573,give,0
573,me,0
573,report,0
573,for,0
573,last,0
573,day,unit
574,give,0
574,me,0
574,report,0
574,for,0
574,last,0
574,days,unit
575,give,0
575,me,0
575,report,0
575,for,0
575,last,0
575,week,unit
576,give,0
576,me,0
576,report,0
576,for,0
576,last,0
576,weeks,unit
577,give,0
577,me,0
577,report,0
577,for,0
577,last,0
577,month,unit
578,give,0
578,me,0
578,report,0
578,for,0
578,last,0
578,months,unit
579,give,0
579,me,0
579,report,0
579,for,0
579,last,0
579,year,unit
580,give,0
580,me,0
580,report,0
580,for,0
580,last,0
580,years,unit
581,give,0
581,me,0
581,report,0
581,for,0
581,last,0
581,hour,unit
582,give,0
582,me,0
582,report,0
582,for,0
582,last,0
582,hr,unit
583,give,0
583,me,0
583,report,0
583,for,0
583,last,0
583,day,unit
584,give,0
584,me,0
584,report,0
584,for,0
584,last,0
584,days,unit
585,give,0
585,me,0
585,report,0
585,for,0
585,last,0
585,week,unit
586,give,0
586,me,0
586,report,0
586,for,0
586,last,0
586,weeks,unit
587,give,0
587,me,0
587,report,0
587,for,0
587,last,0
587,month,unit
588,give,0
588,me,0
588,report,0
588,for,0
588,last,0
588,months,unit
589,give,0
589,me,0
589,report,0
589,for,0
589,last,0
589,year,unit
590,give,0
590,me,0
590,report,0
590,for,0
590,last,0
590,years,unit
591,give,0
591,me,0
591,report,0
591,for,0
591,last,0
591,hour,unit
592,give,0
592,me,0
592,report,0
592,for,0
592,last,0
592,hr,unit
593,give,0
593,me,0
593,report,0
593,for,0
593,last,0
593,day,unit
594,give,0
594,me,0
594,report,0
594,for,0
594,last,0
594,days,unit
595,give,0
595,me,0
595,report,0
595,for,0
595,last,0
595,week,unit
596,give,0
596,me,0
596,report,0
596,for,0
596,last,0
596,weeks,unit
597,give,0
597,me,0
597,report,0
597,for,0
597,last,0
597,month,unit
598,give,0
598,me,0
598,report,0
598,for,0
598,last,0
598,months,unit
599,give,0
599,me,0
599,report,0
599,for,0
599,last,0
599,year,unit
600,give,0
600,me,0
600,report,0
600,for,0
600,last,0
600,years,unit
601,give,0
601,me,0
601,report,0
601,for,0
601,last,0
601,hour,unit
602,give,0
602,me,0
602,report,0
602,for,0
602,last,0
602,hr,unit
603,give,0
603,me,0
603,report,0
603,for,0
603,last,0
603,day,unit
604,give,0
604,me,0
604,report,0
604,for,0
604,last,0
604,days,unit
605,give,0
605,me,0
605,report,0
605,for,0
605,last,0
605,week,unit
606,give,0
606,me,0
606,report,0
606,for,0
606,last,0
606,weeks,unit
607,give,0
607,me,0
607,report,0
607,for,0
607,last,0
607,month,unit
608,give,0
608,me,0
608,report,0
608,for,0
608,last,0
608,months,unit
609,give,0
609,me,0
609,report,0
609,for,0
609,last,0
609,year,unit
610,give,0
610,me,0
610,report,0
610,for,0
610,last,0
610,years,unit
611,give,0
611,me,0
611,report,0
611,for,0
611,last,0
611,hour,unit
612,give,0
612,me,0
612,report,0
612,for,0
612,last,0
612,hr,unit
613,give,0
613,me,0
613,report,0
613,for,0
613,last,0
613,day,unit
614,give,0
614,me,0
614,report,0
614,for,0
614,last,0
614,days,unit
615,give,0
615,me,0
615,report,0
615,for,0
615,last,0
615,week,unit
616,give,0
616,me,0
616,report,0
616,for,0
616,last,0
616,weeks,unit
617,give,0
617,me,0
617,report,0
617,for,0
617,last,0
617,month,unit
618,give,0
618,me,0
618,report,0
618,for,0
618,last,0
618,months,unit
619,give,0
619,me,0
619,report,0
619,for,0
619,last,0
619,year,unit
620,give,0
620,me,0
620,report,0
620,for,0
620,last,0
620,years,unit
621,give,0
621,me,0
621,report,0
621,for,0
621,last,0
621,hour,unit
622,give,0
622,me,0
622,report,0
622,for,0
622,last,0
622,hr,unit
623,give,0
623,me,0
623,report,0
623,for,0
623,last,0
623,day,unit
624,give,0
624,me,0
624,report,0
624,for,0
624,last,0
624,days,unit
625,give,0
625,me,0
625,report,0
625,for,0
625,last,0
625,week,unit
626,give,0
626,me,0
626,report,0
626,for,0
626,last,0
626,weeks,unit
627,give,0
627,me,0
627,report,0
627,for,0
627,last,0
627,month,unit
628,give,0
628,me,0
628,report,0
628,for,0
628,last,0
628,months,unit
629,give,0
629,me,0
629,report,0
629,for,0
629,last,0
629,year,unit
630,give,0
630,me,0
630,report,0
630,for,0
630,last,0
630,years,unit
631,give,0
631,me,0
631,report,0
631,for,0
631,last,0
631,hour,unit
632,give,0
632,me,0
632,report,0
632,for,0
632,last,0
632,hr,unit
633,give,0
633,me,0
633,report,0
633,for,0
633,last,0
633,day,unit
634,give,0
634,me,0
634,report,0
634,for,0
634,last,0
634,days,unit
635,give,0
635,me,0
635,report,0
635,for,0
635,last,0
635,week,unit
636,give,0
636,me,0
636,report,0
636,for,0
636,last,0
636,weeks,unit
637,give,0
637,me,0
637,report,0
637,for,0
637,last,0
637,month,unit
638,give,0
638,me,0
638,report,0
638,for,0
638,last,0
638,months,unit
639,give,0
639,me,0
639,report,0
639,for,0
639,last,0
639,year,unit
640,give,0
640,me,0
640,report,0
640,for,0
640,last,0
640,years,unit
641,give,0
641,me,0
641,report,0
641,for,0
641,last,0
641,hour,unit
642,give,0
642,me,0
642,report,0
642,for,0
642,last,0
642,hr,unit
643,give,0
643,me,0
643,report,0
643,for,0
643,last,0
643,day,unit
644,give,0
644,me,0
644,report,0
644,for,0
644,last,0
644,days,unit
645,give,0
645,me,0
645,report,0
645,for,0
645,last,0
645,week,unit
646,give,0
646,me,0
646,report,0
646,for,0
646,last,0
646,weeks,unit
647,give,0
647,me,0
647,report,0
647,for,0
647,last,0
647,month,unit
648,give,0
648,me,0
648,report,0
648,for,0
648,last,0
648,months,unit
649,give,0
649,me,0
649,report,0
649,for,0
649,last,0
649,year,unit
650,give,0
650,me,0
650,report,0
650,for,0
650,last,0
650,years,unit
651,give,0
651,me,0
651,report,0
651,for,0
651,last,0
651,hour,unit
652,give,0
652,me,0
652,report,0
652,for,0
652,last,0
652,hr,unit
653,give,0
653,me,0
653,report,0
653,for,0
653,last,0
653,day,unit
654,give,0
654,me,0
654,report,0
654,for,0
654,last,0
654,days,unit
655,give,0
655,me,0
655,report,0
655,for,0
655,last,0
655,week,unit
656,give,0
656,me,0
656,report,0
656,for,0
656,last,0
656,weeks,unit
657,give,0
657,me,0
657,report,0
657,for,0
657,last,0
657,month,unit
658,give,0
658,me,0
658,report,0
658,for,0
658,last,0
658,months,unit
659,give,0
659,me,0
659,report,0
659,for,0
659,last,0
659,year,unit
660,give,0
660,me,0
660,report,0
660,for,0
660,last,0
660,years,unit
661,give,0
661,me,0
661,report,0
661,for,0
661,last,0
661,hour,unit
662,give,0
662,me,0
662,report,0
662,for,0
662,last,0
662,hr,unit
663,give,0
663,me,0
663,report,0
663,for,0
663,last,0
663,day,unit
664,give,0
664,me,0
664,report,0
664,for,0
664,last,0
664,days,unit
665,give,0
665,me,0
665,report,0
665,for,0
665,last,0
665,week,unit
666,give,0
666,me,0
666,report,0
666,for,0
666,last,0
666,weeks,unit
667,give,0
667,me,0
667,report,0
667,for,0
667,last,0
667,month,unit
668,give,0
668,me,0
668,report,0
668,for,0
668,last,0
668,months,unit
669,give,0
669,me,0
669,report,0
669,for,0
669,last,0
669,year,unit
670,give,0
